Txhash,Blockno,UnixTimestamp,DateTime,From,To,ContractAddress,Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $386.26/Eth,TxnFee(ETH),TxnFee(USD),Historical $Price/Eth,Status,ErrCode
0x3aa20f1a99d78755117c094d08002450f2dbae143fa8e9219154bd99e9fa7043,10989891,1601821186,2020-10-04 14:19:46,0x419c47b3480b65d2cf9eae03c960aaf05349bc91,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,3,0,1158.78,0.0058926,2.276075676,352.67,,
0x7eceb5c85c6ea31ae5cb3721e4d581b9815b949103a56b87262f9449072d1363,10989935,1601821641,2020-10-04 14:27:21,0x96b37e848be9bccfb3859009d5d065bef16f9930,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.5,0,193.13,0.00481229,1.8587951354,352.67,,
0x8700cc1c16ab0a33454420727ac741ed46740a80ce7acd0b9e10a70d97a5a74c,10989995,1601822469,2020-10-04 14:41:09,0xd5a3e91c9195b9589e39322974e61df9a3bb33e8,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.007886263022883,3.04614795521876,352.67,,
0x257854fbdb6cd4da276f77e726cbbfd0f984fd18e5951bbd9d59756a5798f07c,10990091,1601824188,2020-10-04 15:09:48,0x848cca512613b9f87a45842a9b6cef0adefd0863,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,5,0,1931.3,0.007886263,3.04614794638,352.67,,
0xd987c4e42c9722534df10327df12140273f9350cafb672d0f5985fb5790030b9,10990159,1601824994,2020-10-04 15:23:14,0x461e76a4fe9f27605d4097a646837c32f1ccc31c,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,15,0,5793.9,0.0147315,5.69018919,352.67,,
0xe8299f6f98a64cc4f9bbb6b2f5a03615cf7d9e23e969662c7b525e942ea02388,10990174,1601825237,2020-10-04 15:27:17,0xaab2e1f91c80e70be49ad38124917514aef10aa8,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.3,0,115.878,0.00775859,2.9968329734,352.67,,
0x4c39a5dd9faa1278f530e59e1fb375bcda2fb2ef0f22085b33fda7f76c01bbe9,10990180,1601825343,2020-10-04 15:29:03,0x83095f1d37c92b510fc07e78fa59f0735124e84e,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.25,0,96.565,0.00726754,2.8071600004,352.67,,
0xee6aeab061fbfdb280490662ac567de0e90c4398bfa5c6b888695ad093774ef2,10990181,1601825351,2020-10-04 15:29:11,0x63b16366238f964a9827d23c025c7a3a2b2d9aa2,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2,0,772.52,0.0147315,5.69018919,352.67,,
0x293327ab3d5bc8b301eaa721811d7f267bd70e190fbab2edd57025524faddb82,10990190,1601825456,2020-10-04 15:30:56,0xecdb7ac81ab7813e155438b6a4faabf020708ab7,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.00716933,2.7692254058,352.67,,
0x1b4132ffd51808d11a7137c60e447b83b908ecb5bcad8a340aa6c3458b371022,10990192,1601825479,2020-10-04 15:31:19,0x34aeb158028a2e8f2cd8db5fd7fa88a47acdca40,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,3,0,1158.78,0.00746396,2.8830291896,352.67,,
0x7e294fa4841808a94c9a947d3e30a8a46ab2b26f5c87dbd384885b16b648ed7d,10990199,1601825540,2020-10-04 15:32:20,0xe8ddebc67a6d4e75c5bfaefd013aa6b8204ce181,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.4,0,154.504,0.004979330099518,1.92331604423997,352.67,,
0x3c3b060a169041b16bd119beaf2c44da09252eb557b66c2f843f7325d040d78d,10990247,1601826239,2020-10-04 15:43:59,0x848cca512613b9f87a45842a9b6cef0adefd0863,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,7.5,0,2896.95,0.00600248,2.3185179248,352.67,,
0x972b9c49500c89148dfbd60b4c30d5576fcbcde324f412f2a632a1e3b9a9bb04,10990249,1601826300,2020-10-04 15:45:00,0x34aeb158028a2e8f2cd8db5fd7fa88a47acdca40,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2,0,772.52,0.0054568,2.107743568,352.67,,
0xd1b24d8a2753cc5c6165ed7ccd7267ebc5de8e69cead3ce7d827175d7c42e2df,10990275,1601826632,2020-10-04 15:50:32,0x34aeb158028a2e8f2cd8db5fd7fa88a47acdca40,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.0054568,2.107743568,352.67,,
0xf73d153a28df47123f74830f3221b6589865daaff8a177d10c2b4abe234792e3,10990286,1601826757,2020-10-04 15:52:37,0xadde438ba2776226507c444941ed702275febf35,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2,0,772.52,0.0108031,4.172805406,352.67,,
0xc38a4c3b9742fb91168c120a737574d6ebf4200a0328d5341c5c1e3373824db4,10990318,1601827118,2020-10-04 15:58:38,0xa413fb39e38d876731e191e20a5b35a466a7b308,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2,0,772.52,0.039284,15.17383784,352.67,,
0x20251a71b4933d9026f5a3c304f24b8feaf111171b55d6132fc5c73888387fd7,10990328,1601827364,2020-10-04 16:02:44,0xaab2e1f91c80e70be49ad38124917514aef10aa8,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.3,0,115.878,0.00620711,2.3975583086,352.67,,
0x9879efeb5af9719f81d6d0a687495290deacf689430adffa2e41ad1f1a0ba729,10990333,1601827408,2020-10-04 16:03:28,0xa90a5e87866353d9fd8e824c88ba4ac0b6654fe5,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.05,0,19.313,0.00805322,3.1106367572,352.67,,
0x788e8733d817beca033d2eb7fff8a702196da1872e92eb77f5de27d8b6244b65,10990353,1601827657,2020-10-04 16:07:37,0x63b16366238f964a9827d23c025c7a3a2b2d9aa2,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2,0,772.52,0.0115957,4.478955082,352.67,,
0x4ef48d22e4d2bde12eda466a3b487a1a8817c7c5860b5d1c062ab428e4d17f11,10990353,1601827657,2020-10-04 16:07:37,0x191857f4bc8ea0434c2e0cfe9ed5a10b915e8557,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2,0,772.52,0.01031205,3.983132433,352.67,,
0x4d1baacb4e841ba89c9efa93b52628032cfc18f0268cf0a157ce5c3a223767f2,10990356,1601827732,2020-10-04 16:08:52,0xc671a41162789649457058c4ee454d6fccd2c44c,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,20,0,7725.2,0.009428160143288,3.64172113694657,352.67,,
0x956a381b158118ca2f7134377d394e3c445a693bbc930cefa17c1867449b885a,10990367,1601827906,2020-10-04 16:11:46,0x7f4a95012b076798e3e4090222f7045e122a689a,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.26,0,100.4276,0.00932995,3.603786487,352.67,,
0xfec960859ff1ef1ad4e20409dad4b6f8807c5b20bc52113f2d6d6d8eab78726c,10990378,1601828153,2020-10-04 16:15:53,0x153bff14b814d2d7d1ca198ee10eceffe3fe9d3e,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.777,0,300.12402,0.00864248,3.3382443248,352.67,,
0x470549460daf5721b655ee0f980209ffb7e96a00a3b5fb839365545176e338ae,10990382,1601828189,2020-10-04 16:16:29,0x4b18770ef4b9373c916a8f68dfd35ebbbc00952c,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.00991921,3.8313940546,352.67,,
0x5ce168f2de143accc4c68dc69a58568b181cb4656ec26212e5fd8cb3a7492b8f,10990391,1601828310,2020-10-04 16:18:30,0xb379754201e2b87da2aba43128f9eb08c6df87ca,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.1,0,38.626,0.00854427,3.3003097302,352.67,,
0x5338aa8d2d74f8292e970873a368e5849ef76e7a6a251e495850747cff7e9b7e,10990394,1601828322,2020-10-04 16:18:42,0x46b4cde357189e141ffe1beaea4036dfa4e3d193,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.3,0,115.878,0.00952637,3.6796556762,352.67,,
0xa001fa4c04580bfcbdae55039788ab1e6e14f98527611bf5a057236550af87a3,10990395,1601828332,2020-10-04 16:18:52,0x0d554b7d4065ccccb16adc209dea1234185bbd07,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2,0,772.52,0.00991921,3.8313940546,352.67,,
0xfa53c7ff81bc52ed73f12d830105235446d48db234bca20e5a8d9e42560a5c88,10990436,1601828888,2020-10-04 16:28:08,0xbe58414f452669af622f61634ea3c592038d010c,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,26,0,10042.76,0.00874069,3.3761789194,352.67,,
0x74348fba95c782614a66a4b32f7d77617e484505592c56b2171c294e9ddab686,10990444,1601829039,2020-10-04 16:30:39,0x413f9675112927a0679e96516e5b702d75a24ca6,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.008534449,3.29651627074,352.67,,
0x2d29f9b00477af3775f5feae815136cba217271ef9eb1d2288b5e9763f94a77d,10990498,1601829622,2020-10-04 16:40:22,0xc877d91a16a5fb483dd96a4a00ede9b240374a25,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,3,0,1158.78,0.00775859,2.9968329734,352.67,,
0x2ee148b95fe0baf851635d505351f24ade149e87b92b32903e44c3ab241e87c2,10990498,1601829622,2020-10-04 16:40:22,0xc877d91a16a5fb483dd96a4a00ede9b240374a25,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,3,0,1158.78,0.00593427,2.2921711302,352.67,,
0x4d1229abace978dca997858a829a487e2eb1257db805a68230b75757bba6963d,10990498,1601829622,2020-10-04 16:40:22,0xc877d91a16a5fb483dd96a4a00ede9b240374a25,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,3,0,1158.78,0.00593427,2.2921711302,352.67,,
0x032ceec3d8b6c64da1ee03b5424a2e5bdac4128a9eabfe90f6db93677dcfcd3c,10990498,1601829622,2020-10-04 16:40:22,0xc877d91a16a5fb483dd96a4a00ede9b240374a25,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,3,0,1158.78,0.005927449,2.28953645074,352.67,,
0x5347694ef0e8fa784ee0946a2633425f82a7f24bd542b5c8605d99e9e116c6db,10990498,1601829622,2020-10-04 16:40:22,0xc877d91a16a5fb483dd96a4a00ede9b240374a25,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,3,0,1158.78,0.005927449,2.28953645074,352.67,,
0xb16d5dbfc91d436dd05b87df26ba109544fdd3c2480a86bba9550c82352fdf6a,10990514,1601829794,2020-10-04 16:43:14,0x29d995cc607eb5d2892923bee73fba39a05743ed,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.00972279,3.7555248654,352.67,,
0xb0814197c9570f7f912d9e9045df95c59cd17837ad319ea82538b3195c7e219b,10990517,1601829848,2020-10-04 16:44:08,0x7ac159f266be93e67c24f91caf18a42be711ed12,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,3,0,1158.78,0.00834785,3.224440541,352.67,,
0x80b8d11ac037ac0aaedbbef9d2e1e811371147dc3a11699efdec1b9cb96359aa,10990518,1601829859,2020-10-04 16:44:19,0xd834bbd00631460a6fe100574fddb0628e463316,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,6,0,2317.56,0.00805322,3.1106367572,352.67,,
0x94b6fb43b3d4da50902666fda9592eb7ed4f554ad4a9c9adbb27d04c6c0afa09,10990557,1601830302,2020-10-04 16:51:42,0xe6deb5e2cd52d80d1e5f50d7e21af87101366a30,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,9,0,3476.34,0.009821,3.79345946,352.67,,
0xbd7a7d1067b06d65e226f351307ae810a76e7a1b4b4cce87db16e28caa834cbc,10990584,1601830802,2020-10-04 17:00:02,0x546bd956c48cad0d9c25d5f8524493a3530cba81,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.25,0,96.565,0.00607069,2.3448647194,352.67,,
0x600b3155caa4315e4e1a744545cc432b952d959107266d16f24e4d3df0cd4778,10990595,1601830963,2020-10-04 17:02:43,0xb2e615512c5c74573916854e0e62920c918e3455,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2.5,0,965.65,0.0088389,3.414113514,352.67,,
0x2dda69f1d474d2de0ddb7a18c661af9f769fc745972069aea551186c9cd188bf,10990611,1601831182,2020-10-04 17:06:22,0xa0c048eb64cf32559a49a41fa7cc428357897563,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.51,0,196.9926,0.0088389,3.414113514,352.67,,
0x4ebac9625b0b0dd33b347969fe867112857bba2f5a5f849b2e6dfad1c6f7c01a,10990668,1601831866,2020-10-04 17:17:46,0x84c33ce1e7802694cdaf3730ccb13475de196d5f,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.00648186,2.5036832436,352.67,,
0x4a19d5158f1a75a4eb7fbe96fe186a50a5a51dbe54d9d881ccdff8189840a57d,10990719,1601832535,2020-10-04 17:28:55,0x2d829fa56864074813f64b6915ebf531b56ae0b8,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2,0,772.52,0.0088389,3.414113514,352.67,,
0x31f09df8c686e849ff24742a44c3e704621d4e8260565facab47a40c52413ba1,10990812,1601833917,2020-10-04 17:51:57,0xdb7c76f96bc08d98760ee7317c4d32ec4fc11f5e,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.0085462342,3.301068422092,352.67,,
0x05efe71d6f7b9a7cf5df9ef7a213298856ad8b004fcdca558da4ea1a82c3d055,10990846,1601834482,2020-10-04 18:01:22,0x634208c63ca256e73c00d99bc8837ea1157feda6,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2,0,772.52,0.0147315,5.69018919,352.67,,
0x0e7f476f5b92e66566dcb7ccb377e1a7caca284f050bbfc7d24081b57eba4170,10991056,1601837381,2020-10-04 18:49:41,0x7f4a95012b076798e3e4090222f7045e122a689a,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.26,0,100.4276,0.00327408,1.2646461408,352.67,,
0x72010674a359bff98bf1e6afedff9199db604f3f8b602749473699e7377dfa0f,10991090,1601837885,2020-10-04 18:58:05,0x2523cecad4f6521c20353f5a1a3d97e0729af542,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,15.6,0,6025.656,0.00874069,3.3761789194,352.67,,
0x7c8fb6240e036fb42a2d311abb025844a0c653fc558b633e0cc1479e7e6bf682,10991159,1601838753,2020-10-04 19:12:33,0x2523cecad4f6521c20353f5a1a3d97e0729af542,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.4,0,154.504,0.00572964,2.2131307464,352.67,,
0xbbe1bfad0b19fedd5cb275b9d8d791a4b7d578061c61d4ce18157f3f74a598f7,10991162,1601838799,2020-10-04 19:13:19,0xde04636a43d5ff1d1b6e1b27794da5e893812f99,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.007895112077895,3.04956599120778,352.67,,
0xc4cdecad4e1dffefb4ede238e1d3076d891e6da656fdcc2c609e05c6c403cf87,10991188,1601839164,2020-10-04 19:19:24,0x67059996f431da75a1cc81ebf7a8375e23404bdc,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.01050847,4.0590016222,352.67,,
0xce4ed93cda456bdcfac4b873e7e7012e62e34ec0e6a5d2679501a88fa7bbda5c,10991188,1601839164,2020-10-04 19:19:24,0x11b6a5fe2906f3354145613db0d99ceb51f604c9,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.25,0,96.565,0.003142720143288,1.21390708254657,352.67,,
0xf2a449ccf5f744a2af35ec4ff438a7b3a727cc247ec64be7485a61f8fa6c92ec,10991203,1601839413,2020-10-04 19:23:33,0x67059996f431da75a1cc81ebf7a8375e23404bdc,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1.5,0,579.39,0.00729847,2.8191070222,352.67,,
0x484938289f90e3cf47f32b7fd78a2018ad9c4082b3adbb33ad8a4f7e4cda039b,10991204,1601839421,2020-10-04 19:23:41,0x9869999b66299e8d2c45448db33c2762e045b264,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.1,0,38.626,0.00952637,3.6796556762,352.67,,
0x0c8de14fe79c1a44e7ed2f6fbedce26b01180b256a8b545f042abf57e68ef1eb,10991213,1601839632,2020-10-04 19:27:12,0x863b89bdaba9e6b60c94bf216a62995b2d2aeba0,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.25,0,96.565,0.00441945,1.707056757,352.67,,
0x38a7358666d7404e98f432572a06200b5cc0751be56b50ceca9c5b7f907fffa2,10991219,1601839681,2020-10-04 19:28:01,0xdfbc9d61ac333255ed1d63de1bc7bf2cb4643a2e,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.01001742,3.8693286492,352.67,,
0x5b575273d3c303e1d5f97325859f278510eca4ae1e79b37ed9852e553ce815e8,10991219,1601839681,2020-10-04 19:28:01,0xb859bdb2cd56603cb98927221693192165fe7e70,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2,0,772.52,0.00903532,3.4899827032,352.67,,
0xc77ab29a489253b285cb4c24382476a3fe7f11c541a24651665cdf46ff13ea9c,10991238,1601839898,2020-10-04 19:31:38,0xe18bb5af1c31177898fe8ebb42e7c1a8f5d092d7,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2.84,0,1096.9784,0.0117852,4.552151352,352.67,,
0x1ff47e0419cd607f1e1c72dd34775fa53e8b30b092a9963211bf283ed457fd4a,10991250,1601840092,2020-10-04 19:34:52,0x581c529193f3d7bb2b496ba49c932ba67f71a4aa,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2,0,772.52,0.01482971,5.7281237846,352.67,,
0xef141298801adc08afb95cb5c96e963e741faf98fc4f2914eb42a7e487bdefe8,10991271,1601840381,2020-10-04 19:39:41,0xdcf37d8aa17142f053aaa7dc56025ab00d897a19,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.00441945,1.707056757,352.67,,
0x67330bb5189a0b617b1dae55e5182ad21165fbe9341d1b58176123ea44a63c5f,10991287,1601840547,2020-10-04 19:42:27,0x67059996f431da75a1cc81ebf7a8375e23404bdc,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.75,0,289.695,0.00661637,2.5556390762,352.67,,
0xbbb74cc118533d8deb3e0fd808453462c0692d2ff7ef8dc68bb08a7e2e01e65a,10991311,1601840895,2020-10-04 19:48:15,0x67059996f431da75a1cc81ebf7a8375e23404bdc,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1.75,0,675.955,0.00627532,2.4239051032,352.67,,
0x54d613bcad3ac5303e6c9055ee5f2010801ea61d8ff7d4090ae810759031edaf,10991345,1601841344,2020-10-04 19:55:44,0x67059996f431da75a1cc81ebf7a8375e23404bdc,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.25,0,96.565,0.00654816,2.5292922816,352.67,,
0xc219c62b4f48206d6ca427ccc837e57418ba68758ee9ef19f8fd8d2074b7327b,10991357,1601841464,2020-10-04 19:57:44,0xd8f3fa8e991a497d926fa1d49c1dfc10cbef6075,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2.2,0,849.772,0.0039284,1.517383784,352.67,,
0x9215a3f959ccfab80699c15da1238e85e6efabce2e46af4061d19dbada65c383,10991439,1601842546,2020-10-04 20:15:46,0x67059996f431da75a1cc81ebf7a8375e23404bdc,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1.75,0,675.955,0.0054568,2.107743568,352.67,,
0xac2b27cc5afb40208f177d53c0febb83b324ec4e2a9f46f7cb04ec433431249a,10991490,1601843224,2020-10-04 20:27:04,0x67059996f431da75a1cc81ebf7a8375e23404bdc,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.5,0,193.13,0.0047747,1.844275622,352.67,,
0x0279c045c685d9f457f3ca18c4abfebc1ca8e65282aaf658611797459c4c99a3,10991583,1601844468,2020-10-04 20:47:48,0xbf6add87ca15568d1e8084b902df2fb31a4967de,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.5,0,193.13,0.00422303,1.6311875678,352.67,,
0xa24c9577298bafce3ca14f033e0d94f0a94dd379fd9a2fcec34cc49186e83eb3,10991618,1601844946,2020-10-04 20:55:46,0x5f1961f13427bfc1d3b4d275c36f7717eb4cf0b6,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,3,0,1158.78,0.009821,3.79345946,352.67,,
0xb8f0d75905328c2227b509f563cb01efac367e91f9539b7b2cc9a73f114d349f,10991662,1601845707,2020-10-04 21:08:27,0x6319b495a542b5fe58ad0c2b2df1a554d24d317e,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.00520513,2.0105335138,352.67,,
0x0a4ec8be1944f016deb6095cd2c31d77100ce523372f9b487559ac553362d29e,10991698,1601846202,2020-10-04 21:16:42,0xc5c49506ff89b4867b927078234e119fcb78b84c,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,3,0,1158.78,0.00451766,1.7449913516,352.67,,
0x879fee5d451dcfd6b375af16ac65c0150e257105b5faceb5c0850a5f3202fa8b,10991731,1601846687,2020-10-04 21:24:47,0x05e362bef8c3519a945a65e187e052e23613902c,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.0078568,3.034767568,352.67,,
0x6898346ab617f52ade081db8cf8d8380bb084ba6af161ef526d34514f86b4a5e,10991741,1601846857,2020-10-04 21:27:37,0x392d1dba2b796f7787d67bf6ed8d98a0b8c95534,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.745,0,287.7637,0.00540155,2.086402703,352.67,,
0xfe2ab39a6703786bdd233a68ef36d27905a83b90f3e397ec16df4eed80603932,10991756,1601847005,2020-10-04 21:30:05,0xd3faa711ea1bbe671958c0c0acd00a9a15c55d84,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,15,0,5793.9,0.00648186,2.5036832436,352.67,,
0xa8161541feb6bdb8cf3f508cb17b7be869341d87d3b9d827e7b4cb11dea8f010,10991763,1601847103,2020-10-04 21:31:43,0x12b1c557304206d2b8f252f13ebecf881cc08f27,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.00461587,1.7829259462,352.67,,
0x1a4c9d02d3dbc6d2c3736cccda09ac110ac406cb898525963f64e58adb6eb92d,10991790,1601847431,2020-10-04 21:37:11,0x191857f4bc8ea0434c2e0cfe9ed5a10b915e8557,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,4,0,1545.04,0.00416081,1.6071544706,352.67,,
0xdee3ba88cb8ce57c67d6af92fd004486df23e090f3617321577701ad00a752dc,10991795,1601847488,2020-10-04 21:38:08,0x362d1ae374e47304cced2170b11882ceb9a3dcdb,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,5,0,1931.3,0.0049105,1.89672973,352.67,,
0xd265484db9cd86b637ac742c893d971b8e6036abd0e862b2f8800f909b96a026,10991800,1601847537,2020-10-04 21:38:57,0x2968397acdcb88cb1ea77a2e8ad7f82301e8ce3b,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.5,0,193.13,0.003609423741,1.39417601419866,352.67,,
0x100a4594ee0c5fe1757c5e20279eabbed594b745f1db5d09d03adf1ef30fec85,10991856,1601848367,2020-10-04 21:52:47,0x7a976faaf9c404c680593b20123039847f083d0e,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2.5,0,965.65,0.00540155,2.086402703,352.67,,
0xeda1c4f3f558bcd990096802ff5603bb3a148f0b902586de1e557e5531589eec,10991935,1601849560,2020-10-04 22:12:40,0xbbd13f8da498e62c37932e4cfffceb77dead14f5,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2,0,772.52,0.00559797,2.1622718922,352.67,,
0xbb2d7cad638a1daa9201b7c43e87e00869c2c057d623f514661f7cdd6734808a,10991976,1601850126,2020-10-04 22:22:06,0x1b17e906edc0af2f658419bbea4a39a10506886e,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.05,0,19.313,0.003530602771878,1.36373062666576,352.67,,
0x5762406f17d743b572aaac1457590d5fabe62eb4c948d8efef7fd094d45b82d6,10991984,1601850237,2020-10-04 22:23:57,0xb344ca21abaf85f24975b3d1d5bfdc42db09f9c4,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.00520513,2.0105335138,352.67,,
0x5ffa26bad15ec4cb134b0e7a537ce5ea4a86ae41edea10768b93b6a3e8ab8b8e,10991986,1601850287,2020-10-04 22:24:47,0xbac8b3180cf5cdeeb2c5dc725d09675ff3ef7b5e,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.00520513,2.0105335138,352.67,,
0x330ae0e542c532114c252dc907c055b5f1ba53a25e8f96c99b3bc7eb709bd104,10991990,1601850357,2020-10-04 22:25:57,0x49373c9b31644bae4bb62c13e5fb8ba237b4256b,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.4,0,154.504,0.00520513,2.0105335138,352.67,,
0xbfc284dd42948b4d1cdb833770b7073b6185d67a756b05f8a4716ab52df9508d,10992021,1601850781,2020-10-04 22:33:01,0x7b38f2a5b104f3f220ac4d8c74fb24d3ac8f07df,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,3,0,1158.78,0.00766038,2.9588983788,352.67,,
0x997ba00f45e5793a3b699d27514c79e69c2ec5592bbe793ff2de3638da0e5824,10992031,1601850996,2020-10-04 22:36:36,0x8e0cb6114b279bbd0bc50d4adbfdf75b0b5d63ad,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.00540155,2.086402703,352.67,,
0xabed880cfae27dcc6dbfa972647563131116e8ec6bccf9e32b3f400e495574ab,10992031,1601850996,2020-10-04 22:36:36,0x106a960f6b9f85699319b9244eab4b2133f57ef7,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,3,0,1158.78,0.00540155,2.086402703,352.67,,
0xcc78e6580d9739da836e48c7f056fa948855b445e0700741a35e61187e163e15,10992043,1601851256,2020-10-04 22:40:56,0x25d77068bf4bd00b4a4e995cee31ebdbf5cb0558,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1.25,0,482.825,0.00361513,1.3963801138,352.67,,
0xb452df8ad55b1c7e3dc052e9fd49fc32de55953755b547763b90c9478da26efa,10992046,1601851298,2020-10-04 22:41:38,0x25d77068bf4bd00b4a4e995cee31ebdbf5cb0558,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1.25,0,482.825,0.003483548436856,1.34555541922016,352.67,,
0xaa2d9f5f4e0cd17f385645d7ad58d598d89367366d44c0fc243124ce3c25c947,10992059,1601851546,2020-10-04 22:45:46,0x248f60e9df5816111e613e08a6b7deb1ec8eda4d,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.5,0,193.13,0.00569618,2.2002064868,352.67,,
0x38217c7cebd3fa8d0ebf9c4b4f3ec000c8d1b1c1ca4959c5dceb14a8607ae814,10992064,1601851669,2020-10-04 22:47:49,0x5f1961f13427bfc1d3b4d275c36f7717eb4cf0b6,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2,0,772.52,0.00368334,1.4227269084,352.67,,
